[2286.84,22179.3]
[16165.9,17222.2]
[16153.5,17231.7]
[16157.2,17281.8]
[16141.4,17306.8]
[16154,17323.9]
[16145.4,18866.7]
[16147.3,19562.5]
[16201.9,11441.6]
[16192.8,15854]
[16169.6,16413.7]
[16188,17020.9]
[16175.7,17194.3]
[16177.5,17233.5]
[16186,17229.3]
[16187.9,17276.1]
[16178.2,17256.7]
[16201.6,17295.9]
[16175,17315.5]
[16175,17338]
[16185,17334]
[16173.5,17389]
[16184.7,19605.3]
[16184,20259.9]
[16191.3,21240]
[16211,11447]
[16216.4,17071.3]
[16200.5,17176.6]
[16208.8,17212.9]
[16214.3,17263.7]
[16228.7,17296.9]
[16204,17323.1]
[16216.4,17400.5]
[16222.7,19627.6]
[16225.4,19887.9]
[16222,19892.1]
[16208.4,21170]
[16241.9,16336]
[16256.7,17175.2]
[16238.3,17217]
[16242.6,17246]
[16253,17267.5]
[16234,17251.5]
[16239.1,17275.1]
[16256.1,17276.1]
[16238.9,17291.9]
[16241.9,17364.4]
[16243.9,17934.3]
[16241.9,18938]
[16232.1,19892.8]
[16263.1,11440.4]
[16260.3,16121.1]
[16278.9,17168.4]
[16270.6,17198.3]
[16284.3,17234]
[16288.3,17260.1]
[16275.8,17303.5]
[16276.3,17359.6]
[16261.6,17339.1]
[16286.9,17419.6]
[16288.2,18786.1]
[16300.7,10924.6]
[16306.9,11445.9]
[16316.4,11633.1]
[16303.4,15735]
[16289.4,16352.2]
[16309,16457.7]
[16307.4,17129.9]
[16310.4,17246.6]
[16297.3,17271.8]
[16304.2,17267.9]
[16316,17281]
[16305.6,17286.6]
[16307.2,17336]
[16307.2,17312.7]
[16298.5,17315.9]
[16296.3,17344.6]
[16301.2,17414.1]
[16343.8,10376.2]
[16340.5,12874.1]
[16324.9,15887.6]
[16346.7,16489.9]
[16349.6,16481.9]
[16320.7,17024.2]
[16322.3,17154.6]
[16341.4,17140.3]
[16329.6,17197.2]
[16348.7,17199.9]
[16328.1,17237.2]
[16323,17243.8]
[16340.3,17267.8]
[16334.4,17273.7]
[16327.2,17277.4]
[16338.4,17342.6]
[16372.9,11422.3]
[16353.3,11622.5]
[16360.2,12473.3]
[16359.6,12460.4]
[16365.2,12867.7]
[16361.2,15868.7]
[16378.3,16011]
[16372.5,17136.3]
[16373,17176.1]
[16356.1,17226.9]
[16366.5,17245.8]
[16366.8,17221.8]
[16375.3,17252.2]
[16362.8,17258.7]
[16357.2,17322.1]
[16366.5,17317]
[16369.6,17379.9]
[16372.6,20216.1]
[16390,9658.27]
[16405.3,9795.66]
[16401.8,12471.4]
[16401.2,12458.7]
[16405.5,12656.5]
[16404.7,12680.8]
[16398.2,17053.5]
[16401.3,17118.4]
[16395,17132.7]
[16398.1,17199.5]
[16382.2,17197.7]
[16402.3,17241.6]
[16393.3,17244.1]
[16382,17276.3]
[16404.8,17268]
[16396.6,17269.3]
[16404.1,17293.5]
[16394.6,17296.9]
[16398.4,17320.5]
[16430.7,9957.71]
[16416.6,12651.5]
[16413.6,12663.7]
[16423.9,12780.1]
[16416.7,17143.3]
[16435.9,17176]
[16410.9,17167.1]
[16425.9,17188]
[16437.1,17216.9]
[16413.7,17237.7]
[16412.5,17264.6]
[16437.6,17255.3]
[16418.6,17325.8]
[16463.3,9816.14]
[16461.3,11596.3]
[16469,11704.4]
[16458.6,12399.9]
[16453.2,12431.5]
[16443.3,12469]
[16442.3,12456.9]
[16469.1,16211.9]
[16453.8,16318.6]
[16450.5,17054.1]
[16449.2,17123.1]
[16453.2,17178.3]
[16449.1,17216.8]
[16460.8,17213.9]
[16444.3,17195.9]
[16454.3,17249.4]
[16463.9,17278.5]
[16458.3,17261.8]
[16456.3,17255.6]
[16463.3,17303.8]
[16453.4,17297.2]
[16444.9,17379.3]
[16450,17495.6]
[16450,17790.7]
[16441.9,18490.8]
[16457.5,19570.9]
[16478.9,9999.63]
[16492,10040]
[16482.8,10027.4]
[16498.3,11213.9]
[16498.1,11675]
[16475.5,11710.8]
[16488.6,11705.4]
[16484.7,12335.9]
[16471.9,12367.3]
[16484.5,12467.2]
[16483.9,12455.2]
[16480.6,12617]
[16495.2,12751.5]
[16491.6,17024.6]
[16489.5,17013.2]
[16497.4,17103.9]
[16492.7,17158.9]
[16473.8,17151.1]
[16479.2,17184]
[16499.7,17204.8]
[16471.5,17212.5]
[16492.8,17243.8]
[16477.3,17222.3]
[16483.9,17246.4]
[16496.3,17268.9]
[16473.9,17294.2]
[16494.2,17330.8]
[16472.1,17318.7]
[16507.8,10058.3]
[16523,10253.2]
[16519.5,12472.1]
[16522.9,12459.4]
[16516.6,12522.2]
[16499.6,12547.5]
[16506.6,12632.1]
[16517,12780.3]
[16501.4,12842.4]
[16525,17051.6]
[16504.9,17122.9]
[16514.1,17136.3]
[16527.6,17148.7]
[16506.4,17184.8]
[16527.3,17204.8]
[16518.7,17218.7]
[16509.8,17237.4]
[16513.6,17288.7]
[16521.2,17534.8]
[16516.9,17527.5]
[16521.4,20677.4]
[16552.7,9313.97]
[16557.8,10184.1]
[16556.8,12393.2]
[16551.5,12447.1]
[16533.6,12496.8]
[16547.3,12595.6]
[16546.2,12712.4]
[16545.8,12784.5]
[16541,15531]
[16542.6,15979.6]
[16544.2,16015.4]
[16554.2,15994]
[16545,16094.7]
[16551,16133.4]
[16549.6,16225.9]
[16550,17166.8]
[16532.9,17239.8]
[16531,17266.9]
[16548.6,17271.2]
[16556.8,17298.6]
[16553.4,17327.2]
[16558.9,19490.8]
[16533.2,20301.3]
[16550.8,20651.7]
[16541.3,21366.9]
[16537.1,21511.2]
[16564.7,10154.1]
[16578,12407.6]
[16570.4,12423.1]
[16586.5,12496.1]
[16574,12671.4]
[16580.8,12675.8]
[16586.6,12834.5]
[16563.3,15947.6]
[16580,15946.6]
[16586.2,15966.9]
[16583.5,15961.2]
[16580.8,16000.7]
[16565.2,16022.2]
[16584.1,16079.9]
[16574.2,16053.9]
[16583.9,16055.7]
[16583.7,16098.2]
[16564.6,16162.7]
[16578,16165.2]
[16587.4,16178.8]
[16584.4,16222.4]
[16581.4,16371.8]
[16588.9,17125.7]
[16568.1,17158.9]
[16584.8,17263.2]
[16584.8,17249.2]
[16561.4,17397.2]
[16570.3,17640.8]
[16561.7,18959.8]
[16562.7,18999.5]
[16580.5,20649.3]
[16611.3,12442.4]
[16607.7,12447.8]
[16617.2,12478.8]
[16604.1,12453.2]
[16608.2,12508.7]
[16610.4,12487]
[16604.6,12528.7]
[16610.8,12711.7]
[16604.7,12867]
[16613,12861.8]
[16596.4,12898.3]
[16599.2,15982.2]
[16616.1,16040.5]
[16607.2,16071.3]
[16599.5,16076.3]
[16615.2,16099.7]
[16607.5,16112.5]
[16598.4,16141.2]
[16612.9,16166.9]
[16605,16212.5]
[16594.1,16332.3]
[16605.7,17142.5]
[16619.5,17208.2]
[16600.1,17233.6]
[16616.6,17230.5]
[16594.2,17283.5]
[16602.8,18993.4]
[16590.6,19041.6]
[16608.3,19046.4]
[16620.4,12296.1]
[16619.8,12274]
[16641.9,12277.1]
[16621.2,12326.6]
[16638.6,12316]
[16621.3,12357.1]
[16632.6,12378.3]
[16640.4,12434]
[16633.5,12429]
[16629.9,12461.7]
[16638,12467.6]
[16642.3,12491.5]
[16637.4,12488.6]
[16631.4,12524.2]
[16646.4,12587]
[16626.1,12606.1]
[16620.7,12728.6]
[16633.3,12807]
[16645.5,12846.4]
[16622.4,12856.2]
[16643.6,16014.2]
[16641.5,16106.5]
[16626.2,16103.4]
[16630,16108.8]
[16631.7,16133.2]
[16638.4,16138.6]
[16633.6,16114]
[16625.9,16128.4]
[16628.6,16198.1]
[16635.5,16181.1]
[16648.8,16179.4]
[16622.5,16204.7]
[16643,16231.4]
[16629.8,16240.9]
[16619.9,16266.4]
[16637.6,16400.4]
[16640.9,20493.8]
[16630,21301.5]
[16669.3,9335.04]
[16660.7,12274.6]
[16651.4,12275.4]
[16658.7,12334.3]
[16657.1,12407.7]
[16674.9,12402.5]
[16651.9,12412.5]
[16657,12428.8]
[16663.7,12434.5]
[16675.5,12506.8]
[16664.7,12484.9]
[16679.8,12790.6]
[16678,12800.4]
[16663.8,12836.3]
[16654.3,12841.3]
[16679.1,12874.6]
[16656.7,15979.5]
[16666.7,16059.2]
[16671.2,16073.1]
[16655.1,16096.6]
[16679.7,16091]
[16653.5,16149.3]
[16668.6,16154.8]
[16662.7,16195.5]
[16672,16172.1]
[16673.9,16206.3]
[16661.3,17184.2]
[16651.8,17173.8]
[16663.8,17265.1]
[16654.1,17282.1]
[16673.4,18150]
[16654.4,20514.5]
[16680.5,11147.4]
[16707.3,12338.7]
[16681.6,12382.2]
[16685.2,12375.2]
[16684.1,12405.7]
[16690.6,12441.1]
[16685.1,12448.4]
[16694.4,12433.8]
[16690.4,12455.7]
[16706.6,12514.1]
[16683.4,12514.1]
[16684.7,12540]
[16691.6,12544.9]
[16694.3,12590.8]
[16694.9,12583.2]
[16694,12649]
[16703,12648.5]
[16704.5,12687.7]
[16697.8,12669.5]
[16695.2,12778.1]
[16693.2,12790.2]
[16687.4,12784.3]
[16707.4,12846]
[16681.5,12859.1]
[16702.5,12884.4]
[16685.5,12991.4]
[16688,13062.1]
[16699.4,16001.2]
[16682.3,16058.9]
[16696.6,16104.8]
[16691.8,16079.9]
[16701.9,16137.6]
[16687.1,16158.5]
[16705.5,16260.3]
[16739.6,10423.9]
[16733.4,12315.5]
[16712.5,12415.4]
[16717.7,12408.2]
[16729.2,12478]
[16739.3,12455.7]
[16723.1,12486.2]
[16719.7,12493.5]
[16714.3,12518.4]
[16720.1,12537.4]
[16720,12556.3]
[16741.3,12543.5]
[16725.6,12586.1]
[16735.8,12587.6]
[16736.2,12613.8]
[16725.2,12613.9]
[16713.3,12647.5]
[16721.5,12646.8]
[16731.2,12698.1]
[16722,12703]
[16722.4,12759]
[16739.5,12776.9]
[16726.8,12764.7]
[16708.6,12782.6]
[16723.1,12824.4]
[16730.9,12817.9]
[16730.1,12840]
[16721.8,12870.3]
[16710.5,12909]
[16733.8,12924.4]
[16725.4,12954.5]
[16721.2,16045.7]
[16733.2,16059.2]
[16716.2,16054.2]
[16711.8,16178.9]
[16736.9,16199.8]
[16724.3,16233.5]
[16725.6,16259.2]
[16724.5,16274.7]
[16724.6,16425.9]
[16730.2,17215.2]
[16729.1,20538.3]
[16719.8,21889.4]
[16727.2,21902.1]
[16755.9,10512.7]
[16756.4,12275.9]
[16742.4,12288.2]
[16755.4,12349.9]
[16760.9,12383.6]
[16745.6,12460.5]
[16760.1,12503]
[16747.4,12484.1]
[16748.7,12550.8]
[16762,12565.3]
[16769.6,12596.5]
[16746.4,12588.7]
[16749.5,12614.9]
[16768.2,12609]
[16752.4,12634.8]
[16751.7,12659.7]
[16764.3,12744.2]
[16749.8,12763.6]
[16766.6,12807]
[16765.5,12861.7]
[16755.1,12856.4]
[16761.2,12900.1]
[16744.8,12879.2]
[16741.4,12930.6]
[16753.9,13652.4]
[16761.4,14869]
[16755,14885.8]
[16764.2,14922.5]
[16768.5,16013.6]
[16741.5,16177.1]
[16756.7,16217.2]
[16763.4,16283.4]
[16761.3,16502.2]
[16748.4,16561.1]
[16750.7,20515.8]
[16739.5,20526.9]
[16786,9989.32]
[16799.7,10452.8]
[16794.4,10476.5]
[16784.9,10521.8]
[16773.4,10510]
[16792.4,11451.9]
[16798.1,11466.3]
[16788.6,11830.9]
[16790,12352.1]
[16798.3,12390.8]
[16777.2,12471.8]
[16775.1,12482.4]
[16797.2,12498.5]
[16791.7,12518.2]
[16798.4,12532.5]
[16798.7,12550]
[16798.9,12541.4]
[16799,12595.5]
[16797.9,12606.1]
[16796.6,12623.8]
[16774.7,12633.6]
[16779,12651.1]
[16781.5,12657.5]
[16774.6,12674.6]
[16795.9,12712.7]
[16785.7,12720.8]
[16790,12779.3]
[16795.1,12776.3]
[16799.5,12782.7]
[16774,12798.9]
[16779.4,12804.7]
[16794.4,12831.9]
[16788.3,12839.9]
[16774.1,12885.2]
[16782.5,12918.2]
[16785.6,12911.2]
[16792.8,12952.1]
[16794.9,12960.5]
[16781.1,13148.4]
[16772.8,14875.8]
[16778.8,16176.9]
[16784.8,16211.5]
[16785.4,16505.6]
[16785.2,16622.9]
[16779.1,17332.5]
[16783.7,17575]
[16786.9,17551.7]
[16798.2,10440.8]
[16803.8,11562.9]
[16810.6,11591.4]
[16824.4,11898.3]
[16824.8,11891]
[16804.9,12036.8]
[16823.9,12427.8]
[16826.1,12471.2]
[16826.9,12448.8]
[16808.2,12480.5]
[16805.5,12498.3]
[16808.3,12488.4]
[16803,12508.3]
[16799.8,12518.4]
[16826.5,12546.7]
[16818,12596.8]
[16823.5,12573]
[16813.6,12574.4]
[16806.1,12574.9]
[16813.9,12625]
[16804.1,12625.8]
[16823.8,12623.1]
[16829.3,12747.5]
[16817.5,12815.6]
[16824.9,12811.9]
[16805.1,12815.9]
[16812.5,12856.7]
[16823.8,12843.9]
[16805.3,12860.1]
[16827.9,12868.2]
[16829,12891.1]
[16806.4,12906.1]
[16830.4,12926.2]
[16817.1,12955.2]
[16811.2,15429.6]
[16812.6,16251]
[16809.3,17580.8]
[16851.3,10454.5]
[16852.4,10535.7]
[16831.6,11897.3]
[16839.5,12044.1]
[16836.7,12062.6]
[16848.8,12281]
[16850,12365.4]
[16832.1,12390.2]
[16831.9,12398.4]
[16834.4,12496.3]
[16843,12533.4]
[16836.1,12540.6]
[16853.8,12564.7]
[16840.2,12572.5]
[16828.4,12597.7]
[16846.7,12596.7]
[16839.9,12605.2]
[16849.2,12607.8]
[16857.4,12606.5]
[16840.8,12632.4]
[16848.2,12638]
[16853.3,12698.7]
[16846.3,12738]
[16857.7,12751.6]
[16836.7,12779.5]
[16829.7,12755.8]
[16850.9,12763.6]
[16854.2,12793.3]
[16832.8,12837.9]
[16840.9,12831.2]
[16854,12847.2]
[16844.2,12860.3]
[16836.6,12883.5]
[16847.9,12907.6]
[16838.6,12937.1]
[16860,12956.7]
[16854.6,13088.6]
[16856.8,14726.3]
[16834.1,15469.3]
[16857.4,15465]
[16849.2,15462.2]
[16837.9,15879.6]
[16841.1,15987.2]
[16871.6,9344.66]
[16866.8,11531.8]
[16886.8,11552.8]
[16871.5,12519.7]
[16865,12525.3]
[16886.4,12520.8]
[16889.4,12549.2]
[16870.7,12557.6]
[16860.6,12561.7]
[16862.9,12582.2]
[16868.3,12591.1]
[16861.4,12632.7]
[16863.6,12643.4]
[16886.9,12675.2]
[16880.1,12679.1]
[16876.6,12685.4]
[16863.2,12691.3]
[16877,12711.3]
[16866.7,12699.2]
[16891.1,12731.7]
[16876.6,12756]
[16866.2,12779.5]
[16885.4,12763]
[16883.9,12803.4]
[16879,12808.2]
[16870.4,12826.2]
[16864.7,12818.8]
[16874.3,12832.7]
[16863.3,12862.7]
[16886,12880.7]
[16866,12922.6]
[16866.6,12903]
[16873.2,12916]
[16867.6,12954.5]
[16861.2,13006.3]
[16866.7,16252.3]
[16868.7,17800]
[16913,11398.5]
[16918.6,12411.4]
[16915.6,12461.7]
[16919.6,12509.6]
[16893.9,12519.1]
[16894.5,12560]
[16906.5,12542]
[16917.9,12557]
[16898.6,12582.5]
[16904.6,12608.6]
[16918.8,12625]
[16898.1,12615.1]
[16892.5,12621.6]
[16889.9,12637.5]
[16892.9,12647]
[16895.5,12653.6]
[16912.3,12630.4]
[16919.2,12681.1]
[16909.4,12661.3]
[16898.4,12689.8]
[16912.1,12682.9]
[16893.5,12701.4]
[16899.1,12738.3]
[16903.8,12727.8]
[16919.9,12733.3]
[16899,12778.1]
[16914.3,12751.3]
[16890.5,12796.9]
[16906.4,12784.5]
[16905,12819.9]
[16891.6,12827.2]
[16898.1,12835.5]
[16909.5,12814.9]
[16899.8,12894.9]
[16899.1,13134.3]
[16900,13119.7]
[16900.4,13113.1]
[16920.4,14851.7]
[16901.2,18126.6]
[16931.9,11370.4]
[16922.3,11467.8]
[16925.1,11657.6]
[16928.5,12229.4]
[16925.4,12517.9]
[16931.8,12523.5]
[16922.2,12566.3]
[16950.9,12559.5]
[16935.5,12587]
[16924.2,12593.9]
[16933,12611.4]
[16925.7,12618.5]
[16947.8,12626.4]
[16928.8,12658.6]
[16945.9,12654.3]
[16937.9,12639.6]
[16919.9,12660.8]
[16938.2,12680.3]
[16925.6,12709.7]
[16943.3,12701.5]
[16933.8,12704.2]
[16939.9,12725.3]
[16921.3,12757.1]
[16930.8,12763.3]
[16926.1,12797.2]
[16932.5,12812.3]
[16925.9,12819.9]
[16936.7,12819]
[16929.7,12855.7]
[16947.5,13011]
[16947.4,12999.6]
[16927.8,13108.1]
[16924.2,15125.7]
[16923.4,15142.6]
[16921.5,16182]
[16969.1,10793]
[16957.8,12155.9]
[16960.9,12452.8]
[16970.6,12538.8]
[16951.2,12522]
[16958.5,12566.2]
[16965.2,12572.6]
[16969.9,12579.3]
[16949.8,12601.3]
[16963.9,12615.1]
[16971,12621.3]
[16957.5,12608.4]
[16953.7,12649]
[16977.5,12640.4]
[16961.7,12648.3]
[16952.3,12631]
[16964.1,12671.4]
[16977,12695.7]
[16961.3,12707.1]
[16957.8,12699.4]
[16955.6,12749.5]
[16980.6,12741.1]
[16949.5,12732.1]
[16972.9,12721.6]
[16967.5,12770.5]
[16977.2,12747.3]
[16976,12870.8]
[16971.9,12892.1]
[16958,12950.6]
[16958,12969.7]
[16968.8,13097]
[16949.4,15014.6]
[16969.3,15237.3]
[16993.2,11388.8]
[16996.2,12588.1]
[16987.3,12592.3]
[17002.2,12611.8]
[16985.6,12633.6]
[17001.7,12656]
[16986.1,12664.8]
[16995.6,12660.4]
[16993.1,12692.6]
[16985.7,12692.7]
[16997.3,12709.6]
[16985.8,12734.5]
[16992.5,12726.7]
[16983.4,12763.5]
[16985.4,12788.8]
[16987.6,12903.1]
[16993.4,14892.4]
[17024.2,9838.51]
[17010.9,12379.3]
[17028.5,12537.5]
[17023.6,12605.6]
[17018.6,12626.6]
[17013.8,12621.3]
[17022.2,12632.7]
[17013.7,12693.9]
[17021,12701.9]
[17014.5,12808.5]
[17024.7,12838.2]
[17031.3,12845.4]
[17014.2,12923.2]
[17011.9,12977.7]
[17030.7,16189.8]
[17025.6,18567.7]
[17015.1,19578]
[17066.2,11171]
[17069.8,11586.5]
[17067.9,12320.1]
[17058.2,12491.3]
[17046.7,12617.2]
[17054.8,12658.3]
[17069.7,12643.9]
[17057.8,12645]
[17067.9,12748.9]
[17061.9,12756.1]
[17046.6,12850]
[17051.3,13342.7]
[17064.8,13361.7]
[17051.9,13397.8]
[17069.1,13441.8]
[17063,15313.2]
[17075.4,11217.3]
[17086.5,11997.6]
[17089.3,12476.4]
[17080.3,12587.9]
[17097.8,12573.3]
[17071.7,12650.1]
[17086.4,12759.7]
[17081.6,12973.2]
[17079.6,13409.8]
[17071.6,13384.6]
[17097.4,13497.5]
[17072.5,15424.3]
[17078.1,22001.1]
[17119.8,9928.74]
[17115.8,10030]
[17128.9,10030]
[17103.3,11308.3]
[17126.6,12417]
[17099,12554.2]
[17110.7,12644.1]
[17121.5,12642.5]
[17103.4,12649]
[17099.4,12871.7]
[17106.1,13492.5]
[17106,16014.8]
[17122.3,16158.9]
[17127,16427]
[17118.3,22014.8]
[17138.6,9992.27]
[17152.4,10566.5]
[17137,11377.9]
[17152.2,12745.1]
[17145,13067.3]
[17146.9,13086.7]
[17150.7,13095.1]
[17137.7,14840.3]
[17148.8,14907.7]
[17176.1,10534.6]
[17187,12840.9]
[17179.1,13250.3]
[17184.1,13305.6]
[17185.5,13541]
[17178.8,13548.6]
[17179.9,16719.8]
[17170.6,17472.6]
[17195.5,10021]
[17195.1,11802.1]
[17202.4,12662.6]
[17214.1,13143.6]
[17195,13226.7]
[17216.3,13271.8]
[17212,13309.3]
[17189.6,13547.6]
[17201.2,15402.3]
[17241.2,11912.8]
[17239.8,12015.8]
[17250.2,12006.1]
[17239.4,12390.4]
[17249.2,12490.8]
[17234.3,12666.2]
[17233.2,13166.7]
[17228.8,13465.5]
[17225.6,13458.2]
[17238.2,13491.1]
[17246.5,13484.5]
[17230.6,13498.7]
[17221.4,15118.2]
[17253.8,12282.2]
[17249.6,12373.8]
[17267,12397.3]
[17261.1,12547.4]
[17252.9,13267.6]
[17262.2,13464.6]
[17264.5,18406.3]
[17297.6,12384.6]
[17282.2,12414.2]
[17297.8,12566.1]
[17298.1,13157.6]
[17305.3,14982.5]
[17309.4,17405.3]
[17308.1,18862]
[17321,12250.4]
[17339.8,12358.8]
[17339.3,12512]
[17313.7,12885.3]
[17314.2,13185.2]
[17321.2,13177.5]
[17327.6,13170]
[17320,13322.6]
[17327.3,13361.7]
[17332,13541.9]
[17328.9,13536.3]
[17313,16814]
[17333.6,19063.1]
[17350.6,10284.7]
[17365,11343.3]
[17362.9,12025.9]
[17366.6,12031.2]
[17351.7,12203.9]
[17361,12390.1]
[17347.5,12504.1]
[17347.4,13199.4]
[17359.5,13197.8]
[17353.5,13192.2]
[17342,13180.9]
[17359.8,13185]
[17348.4,13173.8]
[17366.1,13190.6]
[17365.6,13215.9]
[17341.3,13207.2]
[17353.6,13204.9]
[17347.6,13212.8]
[17359.9,13327.8]
[17363,13553.7]
[17348.7,13574.1]
[17355.3,13568.4]
[17361.1,13574.4]
[17353.6,13906.6]
[17345.6,15558.4]
[17352.9,17273.2]
[17364.5,19313.9]
[17373.8,10268.2]
[17399,11914.4]
[17371.6,12038]
[17375.7,12044.2]
[17392.4,12291.9]
[17379.2,12315.5]
[17377.7,13081.9]
[17373.7,13113.9]
[17371.6,13208.7]
[17377.7,13214.3]
[17377.9,13201.6]
[17371.8,13221.4]
[17384.2,13207.1]
[17393.9,13234.2]
[17370.7,17249.9]
[17427.7,12063.8]
[17407,12074]
[17416.9,12310.1]
[17418.8,13073.5]
[17425.5,13066.6]
[17427.8,13088.3]
[17412.6,13080.5]
[17406.4,13088.2]
[17427.1,13126.3]
[17424.6,13227.4]
[17401.1,13244.8]
[17414.3,13282.6]
[17432.7,13942.6]
[17429.9,14294.1]
[17412.3,16690.4]
[17423.5,16691.1]
[17446.5,12293.2]
[17439.3,12985.1]
[17456,12978.7]
[17444.1,13039.1]
[17442.2,13099.2]
[17434.6,13081.4]
[17460.4,13123.3]
[17455.5,13185.4]
[17456.9,13197.5]
[17449.9,13191.5]
[17442.6,13210.9]
[17455.3,13227.4]
[17431.2,13234.3]
[17439.5,13684.9]
[17483.2,12301.1]
[17475.9,13071.8]
[17485.6,13079.6]
[17479.2,13087.3]
[17462.6,13191.6]
[17469.7,13198]
[17478.1,13210.2]
[17462,13220.1]
[17463.9,13204.2]
[17477.3,13908.6]
[17486.8,13947.1]
[17477,14189.5]
[17461.6,14854.9]
[17475.5,16469.2]
[17503.5,12160.9]
[17513.3,12261.7]
[17511.2,12325.1]
[17492.6,13156.4]
[17517.5,13168.5]
[17508.2,13183.6]
[17504.1,13370.4]
[17494.2,14268.2]
[17494,14481.8]
[17509.8,14466.3]
[17500.2,14475]
[17505,14470.6]
[17504.9,14751.6]
[17493.6,14798.6]
[17510.3,15776]
[17524.3,13161.6]
[17530.4,13154.7]
[17536.7,13146.9]
[17531.9,18187.5]
[17538.7,19049.8]
[17526.5,19032.6]
[17528.5,19060.1]
[17560.3,10619.4]
[17552.3,13135.2]
[17568.1,14355.2]
[17561.7,15180.2]
[17551.3,18149.4]
[17554.9,18939.1]
[17575.9,18949.5]
[17553,18955.7]
[17591.6,14281.2]
[17605.9,14587.3]
[17591.7,15349.5]
[17638.3,12475.1]
[17638.3,14352.2]
[17628,15132.4]
[17638.1,17298.1]
[17636.6,19481.8]
[17662.2,10563.4]
[17659.9,10576.1]
[17670.1,12463.4]
[17655.6,14857.2]
[17690.9,12491.4]
[17697.2,12622.6]
[17679.5,17402]
[17688.2,17979.6]
[17718.2,11368]
[17698.7,11343.8]
[17715.6,11525.8]
[17725.7,11534.1]
[17712.8,12507.1]
[17716,12627.1]
[17708.2,13796.4]
[17703.9,18005.5]
[17719.7,18086.9]
[17712,18070.5]
[17752.3,12151.8]
[17733.5,13858.9]
[17741.6,15028.4]
[17755.1,15023.6]
[17780.6,12144.3]
[17762.7,12166.7]
[17775.3,14989.5]
[17771,15028.2]
[17774.6,15042.2]
[17764.3,15226.8]
[17782.8,18121.6]
[17816.8,13306]
[17815.4,14852.5]
[17790.6,15115.3]
[17814.9,15175.5]
[17802.9,18012.1]
[17803.9,18096.8]
[17817.9,18112.6]
[17804.4,18133.1]
[17837.9,18099.8]
[17824.5,18118.1]
[17842.4,18135.1]
[17828.4,18173]
[17823,18154.2]
[17865.4,14808.6]
[17880.1,14902.5]
[17870.2,15284.1]
[17859.5,15698.3]
[17854.3,18076.3]
[17857.5,18115.6]
[17863.1,18122.1]
[17851.2,18153.2]
[17867,18176.3]
[17897.3,11965.7]
[17887.8,12610.6]
[17883.3,12658]
[17908.3,12817.1]
[17901.6,14722.3]
[17891.3,14741.3]
[17885.1,14861.7]
[17882.7,14929.7]
[17903.1,14995]
[17885.3,14984.9]
[17904.4,15080.3]
[17905.3,15259.7]
[17898.9,15283.3]
[17889.6,16077.6]
[17883.3,16459.4]
[17901.3,18133.4]
[17894.7,18138.1]
[17886.8,18177.3]
[17933.2,8778.78]
[17937.8,8772.53]
[17914.3,12810.1]
[17925.4,14104.2]
[17938.2,15028.7]
[17919.7,15085.1]
[17930.3,15134.1]
[17930.9,15144]
[17919.4,15198.5]
[17917.4,15226.3]
[17911.2,15239.3]
[17928.2,15247.4]
[17933.4,15283.3]
[17935.5,15298.2]
[17934,15317]
[17923.6,15305.6]
[17937.5,16056.1]
[17962.1,12486]
[17965.3,12558.5]
[17946.3,12706.2]
[17964.2,13441.8]
[17953.5,14496.9]
[17958.5,14854.9]
[17941.7,15060.7]
[17967.6,15140.7]
[17947.1,15171.5]
[17969.2,15165.6]
[17940.2,15241.2]
[17969.3,15244.1]
[17949.9,15268]
[17966.3,15283.8]
[17969.1,15311]
[17946.8,15348.5]
[17964.7,15375.2]
[17961,17857.2]
[17981.4,14316.6]
[17975.1,14323.6]
[17989.7,15091]
[17980.8,15078.1]
[17975.2,15113.7]
[17984.6,15119.9]
[17986,15148]
[17991.1,15124.5]
[17974.8,15179.6]
[17985.7,15164.2]
[18001.7,15175.4]
[17993.1,15190.1]
[17981,15230.3]
[17972.3,15216.3]
[17993.3,15248.8]
[17979.7,15322]
[17995.3,15313.8]
[17990,15332.1]
[17989.1,15376.6]
[17995.7,16368.6]
[17983.3,18112]
[17974.2,18091.7]
[18015.6,11632.6]
[18012.7,11649.3]
[18020.3,11872]
[18013.2,11863.4]
[18013.8,12975.8]
[18002.4,12988.5]
[18023.2,15115.4]
[18009.6,15136]
[18017.7,15146]
[18022.7,15188.5]
[18008.4,15220.7]
[18019.3,15263.2]
[18021.4,15279]
[18003.2,15328]
[18030.2,15308.2]
[18016.3,15336.9]
[18027.1,15347.5]
[18003.2,15373.7]
[18016.4,15370.9]
[18010,16222.6]
[18017,16216.5]
[18028.2,17263.9]
[18010.7,17497.1]
[18047.3,7001.55]
[18059.7,12522.3]
[18056.7,14661.5]
[18032.7,15139.8]
[18054.5,15177.9]
[18043.5,15160.2]
[18038.7,15151.3]
[18051.2,15170.4]
[18039.3,15191.6]
[18036.4,15227.1]
[18041,15245.1]
[18046,15300.3]
[18048.7,15331.7]
[18050.9,16437.3]
[18077,12251.8]
[18079.4,12392.9]
[18082.1,14655.5]
[18086.6,14959.5]
[18088.1,15148.7]
[18071.5,15161.4]
[18079.2,15172.5]
[18059.5,15185.6]
[18068.9,15204.5]
[18071.2,15214]
[18087,15244.3]
[18080.5,15252.2]
[18078.9,15324.4]
[18080.1,15356.5]
[18087.8,15843.4]
[18070.5,16262.3]
